transaction_id,order_id,order_date,ship_date,ship_mode,order_priority,customer_id,customer_name,segment,product_id,product_name,category,sub_category,market,region,country,state,city,sales,profit,quantity,discount,shipping_cost
45818,US-2014-107664,2014-12-05,2014-12-11,"Standard Class",Medium,TG-216403,"Trudy Glocke",Consumer,OFF-EN-10000258,"GlobeWeis Peel and Seal, with clear poly window","Office Supplies",Envelopes,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",30.00,-10.52,3,0.00,2.59
23106,US-2014-107664,2014-12-05,2014-12-11,"Standard Class",Medium,TG-216403,"Trudy Glocke",Consumer,FUR-CH-10001647,"Novimex Swivel Stool, Black",Furniture,Chairs,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",65.00,-32.41,1,0.00,3.58
1457,US-2014-107664,2014-12-05,2014-12-11,"Standard Class",Medium,TG-216403,"Trudy Glocke",Consumer,OFF-LA-10000738,"Avery File Folder Labels, Adjustable","Office Supplies",Labels,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",3.00,0.27,1,0.00,0.15
1431,US-2014-107664,2014-12-05,2014-12-11,"Standard Class",Medium,TG-216403,"Trudy Glocke",Consumer,FUR-BO-10001585,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,LATAM,South,Argentina,"Provincia de Buenos Aires","La Plata",273.00,-54.58,4,0.00,12.43
50370,US-2014-122322,2014-12-22,2014-12-29,"Standard Class",Medium,PB-191503,"Philip Brown",Consumer,FUR-CH-10000885,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",919.00,-168.54,5,0.00,77.44
15051,US-2014-122322,2014-12-22,2014-12-29,"Standard Class",Medium,PB-191503,"Philip Brown",Consumer,OFF-AR-10004920,"Boston Canvas, Water Color","Office Supplies",Art,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",136.00,11.33,6,0.00,0.70
8136,AM-2013-2480,2013-04-17,2013-04-23,"Standard Class",Low,MG-76952,"Maureen Gnade",Consumer,OFF-EAT-10004908,"Eaton Message Books, Recycled","Office Supplies",Paper,EMEA,EMEA,Armenia,Lori,Vanadzor,20.00,2.85,1,0.00,2.08
43317,AM-2011-7110,2011-12-14,2011-12-19,"Standard Class",High,HM-49802,"Henry MacAllister",Consumer,FUR-ADV-10004395,"Advantus Door Stop, Durable",Furniture,Furnishings,EMEA,EMEA,Armenia,Lori,Vanadzor,42.00,21.03,1,0.00,4.70
11325,AM-2011-7110,2011-12-14,2011-12-19,"Standard Class",High,HM-49802,"Henry MacAllister",Consumer,FUR-OFF-10003019,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,EMEA,EMEA,Armenia,Lori,Vanadzor,94.00,45.21,1,0.00,6.72
32578,IN-2013-82260,2013-11-15,2013-11-18,"Second Class",High,TC-215351,"Tracy Collins","Home Office",OFF-FA-10001115,"Accos Push Pins, Assorted Sizes","Office Supplies",Fasteners,APAC,Oceania,Australia,"Northern Territory","Alice Springs",48.00,2.28,4,0.00,6.92
7429,IN-2013-82260,2013-11-15,2013-11-18,"Second Class",High,TC-215351,"Tracy Collins","Home Office",TEC-PH-10002962,"Motorola Smart Phone, Full Size",Technology,Phones,APAC,Oceania,Australia,"Northern Territory","Alice Springs",1288.00,489.42,2,0.00,138.24
1459,IN-2013-82260,2013-11-15,2013-11-18,"Second Class",High,TC-215351,"Tracy Collins","Home Office",OFF-EN-10000378,"Jiffy Mailers, Set of 50","Office Supplies",Envelopes,APAC,Oceania,Australia,"Northern Territory","Alice Springs",149.00,5.88,4,0.00,29.85
28676,IN-2014-84948,2014-05-15,2014-05-18,"First Class",Medium,PN-187751,"Parhena Norris","Home Office",TEC-AC-10002522,"Memorex Router, Erganomic",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,488.00,180.54,2,0.00,61.19
28675,IN-2013-81112,2013-08-01,2013-08-04,"Second Class",Critical,TS-212051,"Thomas Seio",Corporate,FUR-TA-10001276,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,1512.00,498.96,6,0.00,356.84
19296,IN-2013-81112,2013-08-01,2013-08-04,"Second Class",Critical,TS-212051,"Thomas Seio",Corporate,OFF-PA-10000373,"Xerox Cards & Envelopes, 8.5 x 11","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,295.00,102.96,6,0.00,86.12
16161,IN-2013-81112,2013-08-01,2013-08-04,"Second Class",Critical,TS-212051,"Thomas Seio",Corporate,FUR-CH-10000994,"Office Star Steel Folding Chair, Red",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,367.00,21.96,4,0.00,74.01
22396,IN-2014-86768,2014-06-24,2014-06-27,"First Class",Critical,CC-121451,"Charles Crestani",Consumer,OFF-FA-10003703,"Accos Clamps, Assorted Sizes","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,34.00,5.70,2,0.00,10.36
3762,IN-2012-85361,2012-08-27,2012-08-29,"Second Class",High,CD-119801,"Carol Darley",Consumer,OFF-PA-10004151,"SanDisk Note Cards, Multicolor","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,68.00,14.94,2,0.00,3.13
22397,IN-2012-81581,2012-05-12,2012-05-16,"Standard Class",High,BW-112001,"Ben Wallace",Consumer,OFF-ST-10002538,"Fellowes Shelving, Blue","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,58.00,16.17,1,0.00,10.68
16159,IN-2013-86488,2013-05-08,2013-05-12,"Standard Class",High,TG-213101,"Toby Gnade",Consumer,OFF-BI-10003879,"Ibico Binder Covers, Economy","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,82.00,21.96,6,0.00,7.40
28672,IN-2013-82477,2013-11-20,2013-11-24,"Standard Class",Medium,RH-195101,"Rick Huthwaite","Home Office",OFF-AR-10001479,"Binney & Smith Pencil Sharpener, Easy-Erase","Office Supplies",Art,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,56.00,21.78,2,0.00,4.74
22398,IN-2014-83233,2014-03-28,2014-04-01,"Standard Class",Medium,RP-193901,"Resi Pölking",Consumer,OFF-SU-10001066,"Kleencut Box Cutter, Easy Grip","Office Supplies",Supplies,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,73.00,7.92,2,0.00,6.42
19297,IN-2013-85802,2013-05-09,2013-05-14,"Standard Class",Medium,CD-119801,"Carol Darley",Consumer,OFF-BI-10001973,"Wilson Jones 3-Hole Punch, Clear","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,110.00,17.52,4,0.00,8.45
25485,IN-2012-18035,2012-03-22,2012-03-22,"Same Day",Medium,JW-152201,"Jane Waco",Corporate,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,136.00,20.40,8,0.00,0.07
9921,IN-2012-18035,2012-03-22,2012-03-22,"Same Day",Medium,JW-152201,"Jane Waco",Corporate,OFF-ST-10003159,"Smead Trays, Single Width","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,87.00,-32.02,3,0.00,9.02
12926,IN-2011-45867,2011-05-19,2011-05-23,"Standard Class",High,KC-162551,"Karen Carlisle",Corporate,TEC-CO-10001703,"Brother Copy Machine, Laser",Technology,Copiers,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,786.00,91.59,5,0.00,81.18
9908,ID-2011-62884,2011-05-30,2011-05-30,"Same Day",High,JE-157151,"Joe Elijah",Consumer,OFF-BI-10003340,"Acco Index Tab, Durable","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,21.00,-6.14,4,0.00,1.66
16168,IN-2011-77913,2011-11-22,2011-11-22,"Same Day",Critical,GM-146801,"Greg Matthias",Consumer,TEC-AC-10001090,"Enermax Mouse, Programmable",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,50.00,3.29,2,0.00,5.08
22401,IN-2012-76583,2012-02-17,2012-02-21,"Standard Class",High,EH-140051,"Erica Hernandez","Home Office",TEC-AC-10000221,"Belkin Memory Card, Programmable",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,419.00,-132.62,6,0.00,64.22
22404,ID-2012-24335,2012-05-24,2012-05-24,"Same Day",Critical,SC-200501,"Sample Company A","Home Office",OFF-SU-10003105,"Fiskars Shears, Steel","Office Supplies",Supplies,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,141.00,-51.78,5,0.00,49.00
3768,IN-2012-42605,2012-11-19,2012-11-20,"First Class",High,PO-188651,"Patrick O'Donnell",Consumer,OFF-BI-10003018,"Avery Binder, Clear","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,15.00,1.93,2,0.00,3.67
31859,IN-2012-23551,2012-12-15,2012-12-17,"Second Class",High,KE-164201,"Katrina Edelman",Corporate,OFF-LA-10004894,"Hon Shipping Labels, Alphabetical","Office Supplies",Labels,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,13.00,1.07,2,0.00,2.10
12927,IN-2012-23551,2012-12-15,2012-12-17,"Second Class",High,KE-164201,"Katrina Edelman",Corporate,OFF-FA-10001596,"Stockwell Clamps, 12 Pack","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,78.00,-41.96,7,0.00,13.50
28686,ID-2013-57333,2013-05-09,2013-05-11,"Second Class",Critical,MY-182951,"Muhammed Yedwab",Corporate,TEC-CO-10003102,"Canon Copy Machine, Color",Technology,Copiers,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,316.00,-210.86,2,0.00,86.25
16169,ID-2013-57333,2013-05-09,2013-05-11,"Second Class",Critical,MY-182951,"Muhammed Yedwab",Corporate,OFF-EN-10001958,"GlobeWeis Clasp Envelope, Security-Tint","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,15.00,-7.14,2,0.00,3.00
25475,ID-2013-61155,2013-05-09,2013-05-12,"First Class",Critical,SC-203801,"Shahid Collister",Consumer,OFF-LA-10000095,"Avery Round Labels, Laser Printer Compatible","Office Supplies",Labels,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,13.00,-0.65,3,0.00,1.79
25472,ID-2013-61155,2013-05-09,2013-05-12,"First Class",Critical,SC-203801,"Shahid Collister",Consumer,OFF-BI-10000348,"Cardinal Index Tab, Durable","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,27.00,-3.35,6,0.00,3.86
22406,ID-2013-43025,2013-05-29,2013-05-30,"First Class",High,EM-141401,"Eugene Moren","Home Office",OFF-PA-10004335,"Green Bar Computer Printout Paper, Recycled","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,71.00,-14.35,4,0.00,15.46
28687,ID-2013-35955,2013-08-09,2013-08-11,"First Class",High,JF-151901,"Jamie Frazer",Consumer,OFF-LA-10001312,"Hon File Folder Labels, Laser Printer Compatible","Office Supplies",Labels,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,10.00,-3.31,2,0.00,0.84
19305,IN-2013-71263,2013-08-21,2013-08-26,"Standard Class",High,MD-173501,"Maribeth Dona",Consumer,TEC-AC-10000860,"Enermax Numeric Keypad, USB",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,364.00,-170.02,11,0.00,42.14
3774,IN-2013-71263,2013-08-21,2013-08-26,"Standard Class",High,MD-173501,"Maribeth Dona",Consumer,OFF-SU-10004077,"Acme Letter Opener, Easy Grip","Office Supplies",Supplies,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,19.00,0.32,1,0.00,3.11
16171,ID-2013-37572,2013-10-04,2013-10-07,"Second Class",High,JW-160751,"Julia West",Consumer,TEC-CO-10001766,"Canon Fax Machine, Digital",Technology,Copiers,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,572.00,-362.56,3,0.00,94.94
31860,IN-2013-59888,2013-10-16,2013-10-18,"First Class",High,CR-126251,"Corey Roper","Home Office",OFF-FA-10001650,"OIC Push Pins, Metal","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,36.00,4.15,4,0.00,4.63
19307,IN-2013-59888,2013-10-16,2013-10-18,"First Class",High,CR-126251,"Corey Roper","Home Office",TEC-AC-10002455,"Logitech Flash Drive, Programmable",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,38.00,-5.15,2,0.00,6.50
19274,IN-2013-59888,2013-10-16,2013-10-18,"First Class",High,CR-126251,"Corey Roper","Home Office",TEC-PH-10000169,"Apple Smart Phone, with Caller ID",Technology,Phones,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,767.00,114.97,2,0.00,250.36
9898,IN-2013-59888,2013-10-16,2013-10-18,"First Class",High,CR-126251,"Corey Roper","Home Office",FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,953.00,-428.87,9,0.00,198.02
28689,ID-2013-10818,2013-10-23,2013-10-25,"Second Class",Critical,AB-101651,"Alan Barnes",Consumer,TEC-PH-10002217,"Cisco Audio Dock, Cordless",Technology,Phones,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,333.00,-221.90,3,0.00,41.81
12930,ID-2013-10818,2013-10-23,2013-10-25,"Second Class",Critical,AB-101651,"Alan Barnes",Consumer,TEC-AC-10002533,"Enermax Memory Card, USB",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,69.00,-27.51,1,0.00,12.04
16173,ID-2014-52545,2014-01-24,2014-01-28,"Standard Class",High,LE-168101,"Laurel Elliston",Consumer,TEC-AC-10001352,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,232.00,-112.56,7,0.00,21.75
9915,ID-2014-57746,2014-05-09,2014-05-11,"First Class",High,LS-172001,"Luke Schmidt",Corporate,TEC-AC-10003776,"Belkin Flash Drive, Programmable",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,26.00,-10.00,1,0.00,4.49
22410,ID-2014-32798,2014-05-11,2014-05-15,"Second Class",High,BT-114401,"Bobby Trafton",Consumer,TEC-CO-10000791,"Sharp Personal Copier, Laser",Technology,Copiers,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,288.00,-14.40,4,0.00,33.66
6702,ID-2014-32798,2014-05-11,2014-05-15,"Second Class",High,BT-114401,"Bobby Trafton",Consumer,FUR-CH-10002932,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,269.00,-134.68,3,0.00,36.79
19308,ID-2014-57739,2014-05-27,2014-06-02,"Standard Class",Low,SG-206051,"Speros Goranitis",Consumer,TEC-AC-10003951,"Logitech Numeric Keypad, USB",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,84.00,13.91,3,0.00,13.50
28692,IN-2014-68617,2014-06-23,2014-06-29,"Standard Class",Low,SO-203351,"Sean O'Donnell",Consumer,FUR-CH-10002213,"Hon Executive Leather Armchair, Black",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,823.00,-411.50,3,0.00,89.93
772,IN-2014-68617,2014-06-23,2014-06-29,"Standard Class",Low,SO-203351,"Sean O'Donnell",Consumer,TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,93.00,12.38,3,0.00,16.90
25478,ID-2014-71081,2014-09-17,2014-09-22,"Standard Class",High,MG-176951,"Maureen Gnade",Consumer,FUR-CH-10002412,"Hon Bag Chairs, Black",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,51.00,-33.34,2,0.00,2.20
12934,ID-2014-69023,2014-12-10,2014-12-14,"Standard Class",High,IG-150851,"Ivan Gibson",Consumer,OFF-EN-10001528,"Kraft Business Envelopes, Recycled","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,18.00,-7.93,2,0.00,2.81
9917,ID-2014-69023,2014-12-10,2014-12-14,"Standard Class",High,IG-150851,"Ivan Gibson",Consumer,OFF-AP-10001504,"Cuisinart Blender, Black","Office Supplies",Appliances,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,120.00,-15.98,3,0.00,21.50
28693,ID-2014-51509,2014-12-30,2015-01-01,"Second Class",Critical,NP-183251,"Naresj Patel",Consumer,OFF-FA-10004545,"Stockwell Push Pins, Metal","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,17.00,0.24,2,0.00,3.21
6708,ID-2014-51509,2014-12-30,2015-01-01,"Second Class",Critical,NP-183251,"Naresj Patel",Consumer,OFF-BI-10004868,"Wilson Jones Hole Reinforcements, Durable","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,11.00,-6.70,3,0.00,3.76
3775,ID-2014-51509,2014-12-30,2015-01-01,"Second Class",Critical,NP-183251,"Naresj Patel",Consumer,OFF-FA-10000353,"Accos Staples, Metal","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,13.00,-8.68,2,0.00,3.99
16174,ID-2011-77696,2011-05-10,2011-05-14,"Standard Class",Medium,ON-187151,"Odella Nelson",Corporate,OFF-LA-10000869,"Harbour Creations Removable Labels, Adjustable","Office Supplies",Labels,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,26.00,-2.18,4,0.00,1.95
16176,ID-2011-75652,2011-07-06,2011-07-10,"Standard Class",Medium,JD-157901,"John Dryer",Consumer,FUR-BO-10003913,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,180.00,-90.20,2,0.00,9.53
28694,ID-2012-24510,2012-03-02,2012-03-08,"Standard Class",Medium,DS-130301,"Darrin Sayre","Home Office",TEC-AC-10004108,"Memorex Router, USB",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,1035.00,-86.44,7,0.00,6.55
25484,ID-2012-24510,2012-03-02,2012-03-08,"Standard Class",Medium,DS-130301,"Darrin Sayre","Home Office",OFF-SU-10004705,"Fiskars Ruler, Serrated","Office Supplies",Supplies,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,13.00,-6.02,2,0.00,0.97
25482,ID-2012-24510,2012-03-02,2012-03-08,"Standard Class",Medium,DS-130301,"Darrin Sayre","Home Office",OFF-PA-10001258,"Green Bar Cards & Envelopes, Multicolor","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,209.00,-108.15,7,0.00,10.69
25481,ID-2012-24510,2012-03-02,2012-03-08,"Standard Class",Medium,DS-130301,"Darrin Sayre","Home Office",OFF-BI-10004224,"Avery Index Tab, Durable","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,28.00,-9.91,7,0.00,2.70
19309,ID-2012-24510,2012-03-02,2012-03-08,"Standard Class",Medium,DS-130301,"Darrin Sayre","Home Office",OFF-ST-10001026,"Fellowes Trays, Single Width","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,207.00,17.17,6,0.00,10.77
22411,ID-2012-13982,2012-05-14,2012-05-18,"Standard Class",Medium,BS-118001,"Bryan Spruell","Home Office",FUR-FU-10003052,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,191.00,-6.52,6,0.00,7.47
9924,ID-2012-41030,2012-06-29,2012-06-29,"Same Day",Medium,PM-189401,"Paul MacIntyre",Consumer,FUR-CH-10004387,"Office Star Bag Chairs, Red",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,33.00,-13.87,1,0.00,4.93
12936,ID-2012-12673,2012-08-15,2012-08-18,"First Class",Medium,KN-163901,"Katherine Nockton",Corporate,FUR-BO-10003206,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,118.00,-58.78,1,0.00,13.63
25489,ID-2012-55163,2012-10-15,2012-10-21,"Standard Class",Medium,HH-150101,"Hilary Holden",Corporate,OFF-ST-10003964,"Fellowes Lockers, Industrial","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,623.00,-290.97,5,0.00,19.00
9925,ID-2012-30712,2012-11-09,2012-11-13,"Standard Class",Medium,RW-195401,"Rick Wilson",Corporate,OFF-AR-10004218,"Sanford Pencil Sharpener, Water Color","Office Supplies",Art,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,87.00,-27.57,5,0.00,4.20
6710,ID-2012-30712,2012-11-09,2012-11-13,"Standard Class",Medium,RW-195401,"Rick Wilson",Corporate,TEC-AC-10004773,"Memorex Flash Drive, Bluetooth",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,106.00,-23.04,6,0.00,4.99
695,ID-2013-19834,2013-05-13,2013-05-18,"Standard Class",Medium,LD-170051,"Lisa DeCherney",Consumer,TEC-AC-10002324,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,69.00,-41.30,2,0.00,3.81
28695,ID-2013-71704,2013-05-16,2013-05-22,"Standard Class",Medium,EH-137651,"Edward Hooks",Corporate,OFF-EN-10003455,"Cameo Manila Envelope, Set of 50","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,49.00,-4.86,3,0.00,4.03
25492,ID-2013-49724,2013-06-01,2013-06-05,"Standard Class",Medium,BD-116201,"Brian DeCherney",Consumer,OFF-EN-10000224,"Cameo Clasp Envelope, Recycled","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,25.00,-8.37,5,0.00,1.06
9927,ID-2013-49724,2013-06-01,2013-06-05,"Standard Class",Medium,BD-116201,"Brian DeCherney",Consumer,TEC-PH-10003481,"Apple Office Telephone, Full Size",Technology,Phones,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,80.00,-31.96,2,0.00,8.46
22413,ID-2013-76709,2013-09-26,2013-09-30,"Standard Class",Medium,VW-217751,"Victoria Wilson",Corporate,OFF-FA-10003817,"Stockwell Clamps, Metal","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,57.00,-32.37,5,0.00,4.81
16170,ID-2013-76709,2013-09-26,2013-09-30,"Standard Class",Medium,VW-217751,"Victoria Wilson",Corporate,OFF-EN-10001958,"GlobeWeis Clasp Envelope, Security-Tint","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,15.00,-7.14,2,0.00,0.48
19313,ID-2013-64711,2013-11-01,2013-11-08,"Standard Class",Medium,MG-178751,"Michael Grace","Home Office",OFF-ST-10000892,"Tenex Trays, Wire Frame","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,64.00,5.32,2,0.00,3.22
16178,ID-2013-64711,2013-11-01,2013-11-08,"Standard Class",Medium,MG-178751,"Michael Grace","Home Office",OFF-EN-10001162,"GlobeWeis Mailers, Set of 50","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,69.00,3.42,3,0.00,6.64
12938,ID-2013-71025,2013-12-19,2013-12-24,"Standard Class",Medium,MP-174701,"Mark Packer","Home Office",OFF-EN-10004493,"GlobeWeis Manila Envelope, Security-Tint","Office Supplies",Envelopes,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,36.00,-23.83,2,0.00,3.01
9910,ID-2013-71025,2013-12-19,2013-12-24,"Standard Class",Medium,MP-174701,"Mark Packer","Home Office",FUR-CH-10000026,"SAFCO Rocking Chair, Black",Furniture,Chairs,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,159.00,-95.42,2,0.00,10.69
22414,ID-2013-11630,2013-12-30,2014-01-06,"Standard Class",Medium,MC-176351,"Matthew Clasen",Corporate,OFF-FA-10001621,"OIC Rubber Bands, Bulk Pack","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,10.00,-1.04,1,0.00,0.51
12939,ID-2014-64242,2014-01-18,2014-01-24,"Standard Class",Medium,BB-115451,"Brenda Bowman",Corporate,OFF-PA-10004994,"Green Bar Parchment Paper, Premium","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,30.00,-15.52,3,0.00,2.95
16181,ID-2014-22270,2014-02-07,2014-02-11,"Second Class",Medium,TZ-214451,"Tom Zandusky",Corporate,OFF-BI-10001293,"Acco 3-Hole Punch, Clear","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,89.00,-57.81,5,0.00,10.31
12877,ID-2014-22270,2014-02-07,2014-02-11,"Second Class",Medium,TZ-214451,"Tom Zandusky",Corporate,OFF-SU-10001770,"Acme Scissors, Easy Grip","Office Supplies",Supplies,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,32.00,1.57,2,0.00,0.76
9929,ID-2014-22270,2014-02-07,2014-02-11,"Second Class",Medium,TZ-214451,"Tom Zandusky",Corporate,FUR-BO-10003046,"Safco Library with Doors, Mobile",Furniture,Bookcases,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,706.00,-117.70,3,0.00,65.18
3722,ID-2014-22270,2014-02-07,2014-02-11,"Second Class",Medium,TZ-214451,"Tom Zandusky",Corporate,OFF-FA-10004027,"OIC Staples, Bulk Pack","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,7.00,-4.00,1,0.00,0.45
28696,ID-2014-10650,2014-03-10,2014-03-14,"Standard Class",Medium,AB-106001,"Ann Blume",Corporate,OFF-PA-10004326,"Enermax Parchment Paper, Multicolor","Office Supplies",Paper,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,20.00,-9.42,2,0.00,1.61
28698,ID-2014-67560,2014-03-24,2014-03-28,"Standard Class",Medium,JE-156101,"Jim Epp",Corporate,OFF-AR-10004749,"BIC Canvas, Blue","Office Supplies",Art,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,387.00,-245.16,12,0.00,19.83
19316,ID-2014-40372,2014-05-21,2014-05-26,"Standard Class",Medium,JE-161651,"Justin Ellison",Corporate,OFF-ST-10003243,"Fellowes Folders, Blue","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,48.00,-2.43,3,0.00,2.41
3776,ID-2014-55765,2014-06-04,2014-06-08,"Standard Class",Medium,TZ-214451,"Tom Zandusky",Corporate,OFF-FA-10000353,"Accos Staples, Metal","Office Supplies",Fasteners,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,13.00,-8.68,2,0.00,0.48
25493,IN-2014-49171,2014-06-05,2014-06-08,"Second Class",Medium,BG-116951,"Brooke Gillingham",Corporate,OFF-ST-10001755,"Smead Lockers, Single Width","Office Supplies",Storage,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,119.00,9.90,1,0.00,4.77
774,ID-2014-51866,2014-06-05,2014-06-11,"Standard Class",Medium,FG-142601,"Frank Gastineau","Home Office",TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,357.00,-231.73,2,0.00,19.19
28700,ID-2014-47554,2014-06-10,2014-06-15,"Standard Class",Medium,JH-154301,"Jennifer Halladay",Consumer,OFF-BI-10002446,"Wilson Jones Binder, Economy","Office Supplies",Binders,APAC,Oceania,Australia,"Australian Capital Territory",Canberra,8.00,-2.75,1,0.00,0.30
